raw_id,text,sentiment_label,sentiment_confidence,mentions_candidate_probability,intensity_score,lga_relevance_label,lga_confidence,opposition_signal_probability,language_label,language_confidence,schema_version,model,reviewer_label,reviewer_reasoning,final_label,reviewed_by,reviewed_at
nairaland-93266a29bd61,Wike's response shows its more than voting. Somehow they write and decide on the numbers,not_about_candidate,0.69,0.05,mild,unclear,0.94,0.28,english,0.83,v3,jev-1.13.0,,,,,
nairaland-4e6e6fdecfeb,"The once invisible looking apc is now beginning to have cracks With wike going about granting interviews and rubbishing the governors, they would want to get back at wike and tulumbu would be the casualty Remember how the AMBO guy was the casualty as  tilumbu was the person they actually didn't like Na Same thing go happen I like what wike is doing He is telling Nigerians that they can do nothing He is assuming this god complex The perfect ingredient ! Jan nor far again",not_about_candidate,0.45,0.06,strong,unclear,0.88,0.59,mixed,0.53,v3,jev-1.13.0,,,,,
nairaland-87afb28b0010,Most people didn't suspect that Wike will do what he did. I believe people are wiser now.,not_about_candidate,0.75,0.03,mild,unclear,0.98,0.31,english,0.98,v3,jev-1.13.0,,,,,
nairaland-a52b9e917cab,My amiable nyesom We will teach dem again jan16,not_about_candidate,0.49,0.03,moderate,unclear,0.98,0.6,mixed,0.35,v3,jev-1.13.0,,,,,
nairaland-98d9a4087f13,The audacity.,negative,0.71,0.06,strong,unclear,1.0,0.22,english,1.0,v3,jev-1.13.0,,,,,
nairaland-e6f52c506ecf,Igbophobia : Hehehe... His conscience is already flogging him Wike the wiked Exactly.,negative,0.4,0.03,strong,unclear,0.99,0.46,english,0.54,v3,jev-1.13.0,,,,,
nairaland-70dd378b0536,This is simply a matter of both sides swearing by the bible or ayilala and winner takes all,not_about_candidate,0.37,0.03,mild,unclear,0.95,0.28,mixed,0.42,v3,jev-1.13.0,,,,,
nairaland-f30f62bce7f8,Wike will be disgraced just like Ekweremadu in Germany,not_about_candidate,0.79,0.02,strong,unclear,0.96,0.51,english,0.94,v3,jev-1.13.0,,,,,
nairaland-a878d5b70d89,Alliswell248 : Latest obidients recruit. Obi won the whole world on social media. But in real sense.....he is still a  boy. No vacancy in aso rock I have never seen an APC person saying the truth or supporting anything good in my life before. Everything about you people is negative and oppressive and even those eating at the highest tables would rather be somewhere else if not for the money. Sucks to be you guys,not_about_candidate,0.52,0.02,strong,unclear,1.0,0.48,english,0.94,v3,jev-1.13.0,,,,,
nairaland-2a9dbbcafd83,helinues : Rigging with guts.. Naija politics How Dem wan take produce evidence when they didn't have polling units agents. Obidients mostly run their affairs on social media Gbam and gbamsomely,not_about_candidate,0.46,0.03,strong,unclear,0.99,0.36,mixed,0.4,v3,jev-1.13.0,,,,,
nairaland-d2046a0fa911,Rivers people are cowards,not_about_candidate,0.67,0.03,strong,unclear,1.0,0.27,english,0.97,v3,jev-1.13.0,,,,,
nairaland-13a0af5cc113,"Everytime Obi, this is getting stale already. I never hear word since this last month Leave all these talks to election day.",negative,0.76,0.03,moderate,unclear,0.99,0.26,english,0.91,v3,jev-1.13.0,,,,,
nairaland-f190c1ed8076,So says the lawyer that rigs election with impunity.,negative,0.66,0.04,strong,unclear,1.0,0.33,english,1.0,v3,jev-1.13.0,,,,,
nairaland-9c0cdb6b4d7a,"ddippset : You don't even understand what I responded perhaps you can't read. Probably so busy hustling for the 17k monthly allowance earned for being a ""cyber nuisance"" I repeat LP or any other party doesn't need to have agents at poliing units before INEC does its job. Parties do not need to have poliing agents before Nigeria could conduct a free and fair and credible election. Says who?",not_about_candidate,0.55,0.02,strong,unclear,1.0,0.32,english,0.96,v3,jev-1.13.0,,,,,
nairaland-c271a1c14c66,Alliswell248 : Latest obidients recruit. Obi won the whole world on social media. But in real sense.....he is still a  boy. No vacancy in aso rock I have been following politics since the 80s before you were born. Gen-Z murkite.,not_about_candidate,0.38,0.02,strong,unclear,1.0,0.41,english,0.43,v3,jev-1.13.0,,,,,
nairaland-676b8e6ed210,🤣🤣🤣🤣🤣🤣 I just love Wike's wickedness.   Wike just like violence too much . Always pouring out his mind in a deliciously wicked ways .,not_about_candidate,0.58,0.03,strong,unclear,0.97,0.49,english,0.97,v3,jev-1.13.0,,,,,
nairaland-3b92fd1367ef,"You mean the way PDP rigged in Yardua n Ebele ba. Those were higher animal fair election ba ? Last last you will get sense. ddippset : NoYou should have sense enough to know that having no polling agents is not a prerequisite for fair election, neither is it a proof of fair election. In a country, not in an animal society. In a country where people behave like higher animals not lower animals, you don't need agents for the electoral commission to conduct proper elections. Your assertion is flawed and your logic st1nks.",not_about_candidate,0.56,0.02,strong,unclear,0.61,0.46,mixed,0.88,v3,jev-1.13.0,,,,,
nairaland-2b88f3438356,Rivers people and cowardice are like 5 and 6,not_about_candidate,0.64,0.03,mild,unclear,0.99,0.27,english,0.9,v3,jev-1.13.0,,,,,
nairaland-68a7ccbe3e95,"SonOfDSoil01 : obidient imagine a lot of things in their head and go to town with it……..just like they claim a man that came distant third in an election he clearly lost to be the winner they are a very delusional set of people……even if river state was added to the state he claimed to have won, he would have still lost to Tinubu…..obi can never and will never will a national election……btw Tinubu till 2031 The man you claim came 3rd dey give all of Una for APC high BP and sleepless nights. No be juju be that? E be like Una know wetin we no know. Useless criminals…. APC and their supporters.",not_about_candidate,0.69,0.02,very_strong,unclear,0.98,0.89,mixed,0.9,v3,jev-1.13.0,,,,,
nairaland-8e2ef2e23a72,"Apcshit : Rivers people and cowardice are like 5 and 6 So, we may assume that u reside in a Pdp controlled state",not_about_candidate,0.45,0.09,strong,unclear,0.99,0.71,english,0.86,v3,jev-1.13.0,,,,,
nairaland-3ec361751ed6,"* . Modified: 11:45pm On Sep 21 favor914 : So, we may assume that u reside in a Pdp controlled state No o .Rivers people are cowards",not_about_candidate,0.77,0.03,strong,unclear,1.0,0.63,english,0.87,v3,jev-1.13.0,,,,,
nairaland-5d83f6d1b849,"favor914 : So, we may assume that u reside in a Pdp controlled state No o .Rivers people are cowards",not_about_candidate,0.65,0.03,strong,unclear,0.95,0.67,english,0.89,v3,jev-1.13.0,,,,,
nairaland-c374e4b33be5,"Go and sit down somewhere. You're planning to rig, but you will be resisted in 2027. No one has a monopoly of madness — sometimes it takes madness to cure madness. If the election is free and fair, Obi will win with a wide margin.",not_about_candidate,0.58,0.03,strong,unclear,0.99,0.59,english,1.0,v3,jev-1.13.0,,,,,
nairaland-8d0b3291fd50,People like Wike now do rigging blatantly and tomorrow u go see them for church Who are they deceiving? You can deceive man but not God We will all be judged for our actions,negative,0.4,0.03,strong,unclear,0.97,0.4,english,0.82,v3,jev-1.13.0,,,,,
nairaland-b428685cdf4f,Gotocourt : It's Tinubu that's keeping the drunkard relevant. basic Machiavellian theory. You either make the prince who put you on the throne very happy or you utterly destroy and get rid of him (eventually),negative,0.47,0.03,strong,unclear,0.99,0.65,english,0.94,v3,jev-1.13.0,,,,,
nairaland-6d8e91a21785,"No mind them,na daydreaming dem sabi. If you want do your useless calculations you go put Rivers State",negative,0.5,0.03,strong,unclear,1.0,0.3,mixed,0.44,v3,jev-1.13.0,,,,,
nairaland-4d0180363a7f,"AlphaTaikun : That ATTACHED screenshot was really revealing and deep with regards to regional and State-wide ""vote buying"" in that 2023 election cycle! the screenshot just reveals the hypocrisy of this people who have been desperately trying hard to invalidate the election results just because their tribal candidate lost an election…….take them seriously at your own peril",not_about_candidate,0.3,0.03,strong,unclear,1.0,0.52,english,1.0,v3,jev-1.13.0,,,,,
nairaland-a670ef7a5676,"Be running your mouth, the days of reckoning are coming",negative,0.73,0.04,strong,unclear,1.0,0.19,english,0.99,v3,jev-1.13.0,,,,,
nairaland-00952df3b0cf,Apcshit : No o . Rivers people are cowards President of Ohaneze people is a coward .,not_about_candidate,0.73,0.04,strong,unclear,1.0,0.34,english,0.8,v3,jev-1.13.0,,,,,
nairaland-a2f25e3a20d6,"PDPdestroyer : As a politician, once people start spreading this kind of senseless propaganda about you, just know you’re the winner You will call it propaganda because we know who you are already protecting. Continue supporting criminals and expect a miracle from them. 😎😎😎",negative,0.47,0.03,strong,unclear,1.0,0.59,english,1.0,v3,jev-1.13.0,,,,,
nairaland-898548b1b029,"Apcshit : Useless people with identity crisis.Thubder fire all of them including the Falconets Just pray that god bless you with money, leave the country for them. It can't get better, those that want evvvil leaders to be ruling them over pass the well meaniful ones.",negative,0.48,0.1,very_strong,unclear,0.97,0.38,english,0.96,v3,jev-1.13.0,,,,,
nairaland-c6270040d9b3,"PDPdestroyer : As a politician, once people start spreading this kind of senseless propaganda about you, just know you’re the winner You have sense and you are right 👍▶️! In Nigeria and Politicians especially from the Opposition for that matter -are always looking for Pull Down Syndrome -(PDS), yet they ( Opposition) don't have any better alternatives! For now,Yayi Ni Joor!",not_about_candidate,0.37,0.03,strong,unclear,0.99,0.73,mixed,0.73,v3,jev-1.13.0,,,,,
nairaland-c80b39abe2dd,Na now you know?,not_about_candidate,0.75,0.07,calm,unclear,1.0,0.15,mixed,0.32,v3,jev-1.13.0,,,,,
nairaland-902f88a4ca49,Tenses : Normal normal for these tinupoo people. They love identity theft like kilode. This is a knockout blow for Yayi. A homo and an identity thief. Is he also rumored to be homo??,negative,0.43,0.04,strong,unclear,0.98,0.5,mixed,0.7,v3,jev-1.13.0,,,,,
nairaland-0b13a2bc4dd6,Apcshit : Useless people with identity crisis.Thubder fire all of them including the Falconets Mumuman 😁😁😁😁,negative,0.76,0.14,very_strong,unclear,0.9,0.51,english,0.68,v3,jev-1.13.0,,,,,
nairaland-58eee8946956,"PDPdestroyer : As a politician, once people start spreading this kind of senseless propaganda about you, just know you’re the winner Nice 👍",positive,0.34,0.04,moderate,unclear,1.0,0.54,english,0.98,v3,jev-1.13.0,,,,,
nairaland-d0844dabd9b0,"Yorubas don't seem to mind people with questionable backgrounds or people from one state contesting for positions in different states. James Faleke or something, from Kogi state, Bola Tinumbu and now this Yayi.",not_about_candidate,0.41,0.05,mild,unclear,0.99,0.42,english,0.99,v3,jev-1.13.0,,,,,
nairaland-3711f08d3aba,"PDPdestroyer : As a Nigerian politician, once people start spreading this kind of senseless propaganda about you, just know you’re the winner",not_about_candidate,0.46,0.03,moderate,unclear,1.0,0.77,english,1.0,v3,jev-1.13.0,,,,,
nairaland-a41bb0c66dca,Goonnik : Mumuman 😁😁😁😁 Ur mumu is legendary,not_about_candidate,0.58,0.02,moderate,unclear,1.0,0.13,english,0.5,v3,jev-1.13.0,,,,,
nairaland-9a401295651c,Someone that tinubu loves must be a fraudster like him Birds of a feather ....,not_about_candidate,0.47,0.03,strong,unclear,0.99,0.51,english,0.97,v3,jev-1.13.0,,,,,
